reservation_id,guest_id,property_id,room_id,check_in_date,check_out_date,booking_status,booking_date
RES-0C29C68E47,1212,7,295,2024-11-04,10/11/2024,checked-in,11/09/2024 00:00
RES-5B6C9A553D,311,2,51,04-09-2025,2025-04-14,No Show,03-30-2025 12:00 AM
RES-19D2E225AE,898,2,52,2026/04/29,08-May-2026,PENDING,21/04/2026 00:00
RES-266091EAC2,956,1,17,09-02-2025,10/09/2025,CNF,08-22-2025 12:00 AM
RES-E8A8B844E8,886,14,622,04-09-2024,04-11-2024,PENDING,28/02/2024 00:00
RES-34C761F181,208,11,443,2026/05/07,11-May-2026,Checked Out,2026-04-05 00:00:00
RES-D847819D03,1159,13,545,2025-10-17,2025/10/24,pending,09-13-2025 12:00 AM
RES-6F9FD5D9C9,1189,2,57,23-Feb-2026,05-Mar-2026,CONFIRMED,12-27-2025 12:00 AM
RES-895E41B723,1071,13,543,2026-09-15,22/09/2026,CONFIRMED,2026-08-20 00:00:00
RES-D5F53811A8,520,5,178,06-01-2026,07/06/2026,CONFIRMED,18/04/2026 00:00
RES-54BCFD999A,329,12,489,09-13-2025,22-Sep-2025,CANCELLED,2025-07-25 00:00:00
RES-1FE2768096,467,6,263,2026-05-18,20-May-2026,checked-out,28/04/2026 00:00
RES-400854EA0D,897,4,169,02-22-2026,2026-02-25,No Show,02-11-2026 12:00 AM
RES-7B8D221636,1103,12,491,23/03/2025,2025-03-25,NOSHOW,11/02/2025 00:00
RES-DB224FEE6E,273,3,131,2024/06/10,2024/06/15,checked-in,16/04/2024 00:00
RES-B0732AA2BB,561,14,629,05/06/2025,09/06/2025,canceled,2025-05-21 00:00:00
RES-A579352F8C,990,5,177,2025/04/05,14/04/2025,NS,28/02/2025 00:00
RES-CC81C7D5C4,746,11,445,10/04/2025,04-16-2025,Confirmed,17/03/2025 00:00
RES-C185DAA8C0,1186,14,590,06-Jun-2024,2024/06/15,no-show,04-08-2024 12:00 AM
RES-0D677846B1,459,6,266,08-Nov-2024,2024/11/09,NOSHOW,2024-10-02 00:00:00
RES-B12B736104,118,3,120,2025-06-28,07-01-2025,PENDING,05-03-2025 12:00 AM
RES-0B50CE05B6,1006,5,178,09-Feb-2026,12/02/2026,CI,12-22-2025 12:00 AM
RES-EE041A2A71,1041,11,435,2024/07/16,07-25-2024,no_show,05-27-2024 12:00 AM
RES-E70566748F,146,13,521,09/04/2024,16/04/2024,no-show,2024-03-06 00:00:00
RES-7AA90BB4D1,680,1,32,02-May-2024,12-May-2024,checked-out,06/04/2024 00:00
RES-2FD165F525,882,3,108,06-01-2025,04-Jun-2025,checked_in,26/05/2025 00:00
RES-AECA76E15E,125,8,336,2024-04-14,,no_show,2024-03-01 00:00:00
RES-7D6CBB118A,1164,6,246,14/03/2025,16/03/2025,checked-out,01-18-2025 12:00 AM
RES-9D372C7585,317,4,144,24-Feb-2025,27/02/2025,checked_out,01-18-2025 12:00 AM
RES-A60A744657,639,1,8,2024/05/13,2024/05/16,conf,2024-04-20 00:00:00
RES-036319A249,932,10,413,07-Sep-2025,2025-09-14,CONFIRMED,2025-07-15 00:00:00
RES-57B6F57ADD,828,6,272,2025/01/05,2025-01-13,CONFIRMED,01-01-2025 12:00 AM
RES-21A57D67A0,1119,10,411,12/08/2024,18-Aug-2024,CHECKED_IN,24/07/2024 00:00
RES-E7405A3BCB,214,7,290,28-Aug-2025,09-07-2025,checked_in,07-28-2025 12:00 AM
RES-144EFD881D,1204,14,570,16/08/2026,08-25-2026,no_show,2026-07-10 00:00:00
RES-494FEC2094,108,5,220,2026/07/11,20/07/2026,pending,2026-06-13 00:00:00
RES-E71D440475,656,2,38,15/01/2026,2026/01/23,confirmed,01/01/2026 00:00
RES-CF5E0F2A78,10,4,145,29/12/2025,04-Jan-2026,CHECKED_IN,2025-11-06 00:00:00
RES-87315F9FD8,529,3,94,03/01/2026,01-08-2026,conf,27/11/2025 00:00
RES-49F4840A54,1000,7,281,2025-09-07,14-Sep-2025,Pending,2025-09-06 00:00:00
RES-50BDD807BB,1001,11,431,10/08/2024,08-16-2024,PND,06/07/2024 00:00
RES-885B527130,245,9,377,2026-06-18,2026/06/22,canceled,04-22-2026 12:00 AM
RES-16F679298C,78,1,7,13/07/2024,15-Jul-2024,checked-out,07/07/2024 00:00
RES-24A341B2B4,388,10,415,2024-09-19,2024/09/25,Cancelled,03/08/2024 00:00
RES-36A35718BC,116,15,663,2025/02/03,2025-02-08,Pending,24/01/2025 00:00
RES-FF835BE100,143,11,422,2025/10/12,17/10/2025,checked_in,2025-09-08 00:00:00
RES-458382FA41,348,11,454,2026-09-03,09/09/2026,Pending,2026-08-13 00:00:00
RES-0D72B40293,1162,7,120,2026/06/11,2026/06/12,PND,05-27-2026 12:00 AM
RES-FFEB37B629,921,11,464,2024/10/14,10-22-2024,PND,31/08/2024 00:00
RES-28755A2923,738,15,663,15-Jun-2024,06-18-2024,checked_in,27/05/2024 00:00
RES-03835E715E,1109,13,516,24/02/2025,02-Mar-2025,CHECKED_OUT,02-15-2025 12:00 AM
RES-BCC8563F76,692,8,327,2025/12/08,11/12/2025,Pending,11-12-2025 12:00 AM
RES-294F2F232F,1123,4,161,04-18-2026,24/04/2026,checked_out,03-22-2026 12:00 AM
RES-36571E7601,845,11,470,2024/08/06,12/08/2024,NOSHOW,2024-07-23 00:00:00
RES-8F05B85F7C,353,8,316,18/03/2026,28-Mar-2026,canceled,02/02/2026 00:00
RES-DEEB5CBAD7,997,6,273,2025/11/16,2025-11-26,confirmed,2025-09-17 00:00:00
RES-0615EF0658,185,1,4,08/10/2026,14/10/2026,checked_in,11/08/2026 00:00
RES-655E60D112,915,10,412,01-27-2025,01-30-2025,no-show,2024-12-12 00:00:00
RES-6457BA0981,840,3,131,09-03-2025,11/09/2025,Pending,29/07/2025 00:00
RES-4A40412DB8,969,2,37,2025/05/14,05-15-2025,NS,2025-05-03 00:00:00
RES-F567EA0D02,1161,8,334,07-17-2026,2026-07-19,No Show,06-25-2026 12:00 AM
RES-C03CDC2AA6,404,7,278,12-13-2024,2024/12/15,checked_out,11-24-2024 12:00 AM
RES-17FC3DD308,518,15,644,2025-06-27,06-Jul-2025,cancelled,06-09-2025 12:00 AM
RES-9692B6E373,887,4,154,2024-02-29,03-08-2024,CXL,2024-02-11 00:00:00
RES-FDD1C22DB0,963,12,492,04-Feb-2025,02-09-2025,NOSHOW,01/02/2025 00:00
RES-C3FF3DA621,1132,12,495,2025-06-03,08-Jun-2025,CONFIRMED,05-15-2025 12:00 AM
RES-531D5A48EC,220,15,685,2024-03-29,04/04/2024,cancelled,2024-03-17 00:00:00
RES-74F569E56A,145,1,22,09-29-2025,2025-10-07,Confirmed,2025-08-19 00:00:00
RES-BF177FE2DF,188,15,639,09/05/2025,2025-05-13,Checked Out,03-19-2025 12:00 AM
RES-4E317AFDF7,1015,9,373,01-05-2026,2026/01/13,conf,2025-12-24 00:00:00
RES-C8E51E4F89,540,9,372,23/07/2026,2026-08-02,Confirmed,2026-06-18 00:00:00
RES-2EA5D244AB,1214,14,588,10-04-2025,13/10/2025,checked-in,09-07-2025 12:00 AM
RES-742DA04094,331,1,17,03-09-2024,2024-03-17,checked_out,03-04-2024 12:00 AM
RES-18CE5F370F,181,13,542,2025/10/14,2025-10-20,PENDING,25/08/2025 00:00
RES-51FA005B4F,615,6,261,05/06/2025,14/06/2025,CONFIRMED,15/05/2025 00:00
RES-B4D44E980F,826,8,323,05-Aug-2026,13/08/2026,CHECKED_OUT,2026-06-08 00:00:00
RES-760A3B65DA,306,14,599,10/01/2025,17/01/2025,canceled,2025-01-09 00:00:00
RES-6F0E85DA23,406,1,10,06-19-2025,2025/06/22,CANCELLED,05-24-2025 12:00 AM
RES-0EBD8A8352,328,12,500,11-01-2026,2026-11-02,CHECKED_IN,09-19-2026 12:00 AM
RES-B6E41A42B3,444,5,241,18/05/2025,05-23-2025,PND,05-17-2025 12:00 AM
RES-50C41A8A3D,765,2,49,2026/06/12,18-Jun-2026,Checked Out,03/06/2026 00:00
RES-0521217DDF,641,4,158,09-22-2026,2026/09/30,checked-in,2026-07-26 00:00:00
RES-4744A9BE51,469,6,264,09/10/2025,13-Oct-2025,CONFIRMED,08-30-2025 12:00 AM
RES-90EA0A12D6,659,15,682,2025/07/27,08-04-2025,checked-out,25/06/2025 00:00
RES-D635EB6B2C,458,12,476,2024/01/25,31-Jan-2024,Checked In,04/01/2024 00:00
RES-8773F79E84,386,6,263,2025-09-19,24/09/2025,No Show,2025-09-11 00:00:00
RES-3E78654251,23,13,558,10-08-2024,2024-10-11,PND,2024-09-24 00:00:00
RES-448FAFD1B5,783,6,250,07-18-2024,2024-07-26,Checked Out,2024-06-09 00:00:00
RES-D58F139DFE,264,12,491,2026-09-08,09-10-2026,checked-in,06/09/2026 00:00
RES-069864C644,890,14,629,12-23-2024,2024/12/26,CONFIRMED,27/11/2024 00:00
RES-45D4197035,115,10,395,19-Feb-2026,2026-02-22,canceled,2026-01-04 00:00:00
RES-DE7F5A80C8,738,9,376,12-18-2024,2024-12-25,no_show,12-12-2024 12:00 AM
RES-CB9EBEDCBA,1123,7,287,27/04/2026,2026-05-05,checked-in,2026-04-13 00:00:00
RES-25045B01FC,462,1,2,16/02/2024,20/02/2024,CXL,13/02/2024 00:00
RES-AA91644E1B,40,6,266,2026-03-13,21-Mar-2026,Confirmed,02-22-2026 12:00 AM
RES-8CF2609226,166,1,32,15/07/2026,24-Jul-2026,no_show,06-21-2026 12:00 AM
RES-2F439E7FBB,1047,12,490,2024/08/05,08-09-2024,Checked In,12/06/2024 00:00
RES-0A4005C489,1236,2,47,21/12/2025,28/12/2025,checked_out,11-18-2025 12:00 AM
RES-ADD038CE56,612,15,646,12-05-2025,12-15-2025,Pending,11-21-2025 12:00 AM
RES-6E689EF4E2,49,15,650,01-27-2024,30/01/2024,PND,01-13-2024 12:00 AM
RES-285779A982,339,6,258,06-11-2025,21/06/2025,confirmed,2025-05-06 00:00:00
RES-233A7E92F7,1,10,394,25/04/2025,2025-05-05,canceled,31/03/2025 00:00
RES-2F508B7D12,46,12,477,03-02-2026,04/03/2026,cancelled,02-27-2026 12:00 AM
RES-40B4AB5981,976,12,474,23/01/2024,25-Jan-2024,NS,15/01/2024 00:00
RES-D829EB24B9,314,5,236,2024-04-02,2024-04-09,CHECKED_OUT,2024-03-07 00:00:00
RES-EFB2B143CD,576,1,3,01/12/2024,12-09-2024,checked-in,2024-10-15 00:00:00
RES-26B9F30BAA,91,12,473,2026/06/29,06-Jul-2026,pending,05/05/2026 00:00
RES-89D90E3075,968,6,257,2024/07/10,2024/07/16,PENDING,16/06/2024 00:00
RES-EA5199E56C,712,3,110,2024/11/05,13-Nov-2024,checked_out,10-26-2024 12:00 AM
RES-C4BAAF0F69,956,5,217,2026-03-17,03-20-2026,Pending,02-10-2026 12:00 AM
RES-A5B2DD89F6,1175,6,272,05-Jun-2026,2026-06-09,CNF,04-15-2026 12:00 AM
RES-64C5FA6AA0,1128,1,1,09-02-2026,06-Sep-2026,PENDING,08-22-2026 12:00 AM
RES-D4C4127D7B,449,15,676,2025-02-11,18/02/2025,checked-out,12-25-2024 12:00 AM
RES-5D04C9D8EB,1269,15,679,06-01-2025,03/06/2025,checked-in,05-22-2025 12:00 AM
RES-064A8F6E2E,64,11,433,2024-05-17,2024-05-20,conf,03/05/2024 00:00
RES-FC4DA59563,703,11,465,01-Feb-2025,2025/02/06,CO,01-18-2025 12:00 AM
RES-71DE3E35C7,720,1,3,02-Nov-2024,2024/11/10,CO,09-18-2024 12:00 AM
RES-6B9E05A0C8,56,15,677,12-Mar-2024,03-14-2024,Confirmed,02-09-2024 12:00 AM
RES-AB436350E4,691,14,571,10-11-2025,10-12-2025,PND,2025-09-10 00:00:00
RES-006F870121,1216,10,394,12-Mar-2026,2026-03-21,Checked Out,03-10-2026 12:00 AM
RES-B0B32A7BB9,100,10,411,30-Aug-2025,08/09/2025,checked-in,2025-08-22 00:00:00
RES-57D6C289EF,318,5,229,22/08/2024,2024-08-30,Pending,22/07/2024 00:00
RES-88DCC03597,1196,1,15,2024-10-07,2024-10-15,CXL,08-22-2024 12:00 AM
RES-7A9C6A3DF2,881,1,24,2026/01/29,2026-02-04,CONFIRMED,26/12/2025 00:00
RES-E2267DFF7D,539,9,365,2025/02/01,08/02/2025,cancelled,2025-01-01 00:00:00
RES-162450A435,914,3,86,08-06-2025,15-Aug-2025,Pending,07-13-2025 12:00 AM
RES-AF0F3DDDE5,302,7,276,2024-07-03,07-10-2024,confirmed,05-16-2024 12:00 AM
RES-E4BEEA860F,281,11,454,16/08/2026,24/08/2026,CHECKED_OUT,2026-07-31 00:00:00
RES-B73660EE62,1109,2,50,2024/07/11,14/07/2024,conf,05-29-2024 12:00 AM
RES-EAECBC9C5B,847,2,40,20-Jan-2025,2025-01-25,CONFIRMED,05/01/2025 00:00
RES-0D59B88A11,461,1,24,2026/07/27,2026/08/04,Pending,2026-07-18 00:00:00
RES-9DDB668883,887,10,409,2024/02/28,2024-03-01,cancelled,01/02/2024 00:00
RES-0E73E8729F,700,5,234,06-10-2026,06-20-2026,CO,06/05/2026 00:00
RES-D4C3A92F6B,1148,7,301,20/10/2025,30-Oct-2025,PND,11/09/2025 00:00
RES-D97E4F21E8,550,9,365,2026/07/03,13/07/2026,checked-in,06-14-2026 12:00 AM
RES-5E3B4A15D9,687,4,157,12-20-2025,2025/12/25,Pending,11-23-2025 12:00 AM
RES-D783C56300,605,15,685,2026/01/17,2026/01/23,CO,12-04-2025 12:00 AM
RES-F99881ABE5,422,3,100,29/04/2026,05-May-2026,CHECKED_OUT,03-19-2026 12:00 AM
RES-C63FE7C39A,300,5,233,2025-09-17,22-Sep-2025,checked_out,2025-09-12 00:00:00
RES-EFBE05561F,932,4,154,2025/10/12,2025/10/17,checked_in,20/08/2025 00:00
RES-3071991562,896,11,459,24/11/2024,2024-11-27,confirmed,2024-11-16 00:00:00
RES-6939626ABF,197,5,243,2026-01-01,2026/01/05,CONFIRMED,12-04-2025 12:00 AM
RES-28C21ECE77,452,12,500,2025/10/17,10-22-2025,cancelled,09-10-2025 12:00 AM
RES-3ED7CA6D54,785,10,401,17/08/2025,2025-08-18,No Show,08/07/2025 00:00
RES-9D77491A2B,496,2,60,27/09/2025,09-30-2025,Cancelled,16/09/2025 00:00
RES-98B4B9D0B0,476,10,406,23-May-2026,30-May-2026,CO,17/05/2026 00:00
RES-E0D6E7E71E,1007,1,18,05-15-2026,05-24-2026,NS,19/03/2026 00:00
RES-CED30F5201,159,14,585,21/06/2026,28-Jun-2026,Checked In,07/05/2026 00:00
RES-B145C8A90B,778,5,212,2026/07/18,19/07/2026,conf,06-17-2026 12:00 AM
RES-24F7EDC7F8,781,13,550,14-Jun-2025,2025-06-22,checked-in,17/05/2025 00:00
RES-1D18E40F11,346,6,254,2026/07/01,2026/07/10,conf,24/05/2026 00:00
RES-3132005409,326,1,6,2025-11-06,11-15-2025,CHECKED_IN,2025-09-22 00:00:00
RES-3D930517C9,381,5,230,2025/03/15,2025-03-18,CNF,2025-02-23 00:00:00
RES-33DA3FF1D7,361,10,419,15/08/2025,22/08/2025,CXL,07-15-2025 12:00 AM
RES-595A96EA3C,367,2,36,2024/06/26,07-04-2024,CXL,2024-05-07 00:00:00
RES-B84606ADBC,558,4,158,2026/04/14,2026-04-23,cancelled,12/04/2026 00:00
RES-B8028497E4,753,3,93,30/03/2026,07-Apr-2026,Confirmed,2026-03-12 00:00:00
RES-9C426B79AE,773,11,423,2024/01/20,28-Jan-2024,CO,01-01-2024 12:00 AM
RES-C36A0ED8F3,1065,12,506,24-Apr-2026,05-04-2026,checked-out,03-16-2026 12:00 AM
RES-938F8B6AD2,1229,14,563,2026/06/01,03-Jun-2026,Checked In,2026-05-12 00:00:00
RES-261F7CEF2A,892,6,270,03-Dec-2025,2025/12/06,Pending,10-15-2025 12:00 AM
RES-CF3FCB9EAF,466,13,529,17-Oct-2024,24-Oct-2024,CANCELLED,2024-09-15 00:00:00
RES-690E317184,208,7,282,22-Jan-2025,28-Jan-2025,checked_out,01-18-2025 12:00 AM
RES-CF92F488F5,83,5,240,02/04/2024,04-08-2024,cancelled,2024-03-10 00:00:00
RES-2F33B73283,51,3,134,09-21-2024,2024-09-30,CI,11/08/2024 00:00
RES-3C101B0CAC,1059,6,255,02-Jul-2024,10-Jul-2024,CNF,05-06-2024 12:00 AM
RES-99420EFD65,315,12,477,01-16-2025,24/01/2025,cancelled,12-04-2024 12:00 AM
RES-0E00F7787E,621,7,282,12-Sep-2026,2026/09/16,CANCELLED,09-03-2026 12:00 AM
RES-754C47B6ED,1241,10,400,01-Jun-2026,2026-06-06,CANCELLED,2026-05-29 00:00:00
RES-EFDD373866,763,2,58,2026/09/22,2026/10/02,PENDING,09-05-2026 12:00 AM
RES-B87F7EFA0D,1208,11,430,17/12/2025,27/12/2025,CHECKED_OUT,29/11/2025 00:00
RES-DD5E5E4E29,829,6,255,10-09-2026,2026-10-14,no-show,2026-09-01 00:00:00
RES-CEC382DDC3,202,15,663,11-Aug-2025,17-Aug-2025,Checked In,2025-07-09 00:00:00
RES-33E284CA26,136,4,168,16-Jan-2025,17-Jan-2025,CANCELLED,17/11/2024 00:00
RES-58E5F19103,483,1,24,2026/07/21,28/07/2026,Cancelled,2026-06-19 00:00:00
RES-0D0BB90301,670,10,404,2025-03-16,2025-03-18,pending,2025-01-20 00:00:00
RES-9ADAE99602,312,9,366,2024-02-03,06/02/2024,Checked In,01-03-2024 12:00 AM
RES-4D39D70036,677,10,399,2024-03-18,,canceled,09/02/2024 00:00
RES-3FCC19255B,597,14,572,2026/06/09,06-11-2026,CO,06/05/2026 00:00
RES-6426C10561,459,3,128,10-20-2024,27/10/2024,Checked Out,10-17-2024 12:00 AM
RES-B9BB1A436E,482,5,226,04/12/2025,08-Dec-2025,cancelled,2025-11-13 00:00:00
RES-44CA2B1D33,920,1,8,07-18-2024,07-20-2024,no-show,06-01-2024 12:00 AM
RES-F14DB28F05,1131,8,310,13-Sep-2025,2025-09-17,checked-out,24/08/2025 00:00
RES-AF65405B63,517,2,59,01-Sep-2024,09-Sep-2024,CHECKED_IN,2024-07-10 00:00:00
RES-433489AA9A,1161,14,613,07-08-2024,11-Jul-2024,checked-in,2024-07-07 00:00:00
RES-A45ABFB0F6,570,15,666,2026-01-20,2026-01-27,PENDING,01-08-2026 12:00 AM
RES-E16C85296F,1027,6,249,2024/08/14,08-20-2024,NS,08-04-2024 12:00 AM
RES-BF18AC720A,81,15,661,2026/10/31,11-10-2026,checked_out,14/09/2026 00:00
RES-EAF598E2F2,129,6,264,25-Jun-2026,2026/07/02,CI,2026-04-29 00:00:00
RES-16090CAF8E,80,8,360,01-12-2026,22-Jan-2026,no-show,2025-11-15 00:00:00
RES-7EEF39FFAF,5,4,166,2024/02/23,2024/02/28,CNF,02-18-2024 12:00 AM
RES-B82C5FB2D3,105,13,533,2025/08/31,09-09-2025,CANCELLED,08-17-2025 12:00 AM
RES-F74C3C87EA,30,12,507,21/03/2025,27-Mar-2025,Cancelled,2025-03-15 00:00:00
RES-9BACD921C4,874,11,437,2026-01-27,02-02-2026,NS,01-16-2026 12:00 AM
RES-DE2AE6AC85,7,2,37,27/04/2024,2024-05-02,checked_in,03-08-2024 12:00 AM
RES-6C411F351D,251,13,548,2025-12-25,12-30-2025,checked-in,15/11/2025 00:00
RES-E754D9F6A5,177,13,530,25/06/2024,2024/07/01,no-show,15/06/2024 00:00
RES-7312BC00EF,798,15,656,25-Mar-2025,03/04/2025,NOSHOW,03-18-2025 12:00 AM
RES-5FCE371BE3,1013,12,487,03-30-2026,04-06-2026,confirmed,28/02/2026 00:00
RES-B14E01C058,763,4,728,01-08-2025,09-Jan-2025,CNF,12-12-2024 12:00 AM
RES-76250B102D,1134,9,369,2026-03-03,2026/03/09,PENDING,2026-01-13 00:00:00
RES-A5AAF16335,219,5,229,09-08-2026,11-Sep-2026,Checked In,19/08/2026 00:00
RES-76AB604C15,632,2,44,2024-11-30,12-01-2024,pending,2024-11-03 00:00:00
RES-A36A88DCE9,743,15,672,04-24-2024,2024-04-30,CXL,2024-04-07 00:00:00
RES-CF1AED2F11,1127,4,157,2025/09/05,2025/09/07,No Show,07-08-2025 12:00 AM
RES-393B65AA30,84,11,446,2026-09-24,10-01-2026,Confirmed,2026-07-29 00:00:00
RES-F092AD05D8,977,2,51,16-Jun-2025,2025/06/22,CXL,04-25-2025 12:00 AM
RES-DD8E05CC66,380,15,639,2026-09-04,06-Sep-2026,Pending,2026-07-29 00:00:00
RES-0A3AED2A73,836,12,505,2026/01/01,06/01/2026,cancelled,28/11/2025 00:00
RES-F10333B8D6,1081,4,162,2024/12/27,03-Jan-2025,Checked In,2024-12-18 00:00:00
RES-897BD142F4,523,10,397,2025-10-13,14-Oct-2025,PENDING,09-11-2025 12:00 AM
RES-DBDC0C4861,510,3,137,01/01/2026,2026-01-05,PND,2025-12-29 00:00:00
RES-C41903D9E5,431,4,145,16-Jun-2024,2024-06-17,checked-out,2024-04-23 00:00:00
RES-95B43FCDB3,666,12,480,03-06-2025,15-Mar-2025,Pending,2025-01-22 00:00:00
RES-030A6F3099,498,7,302,2025-06-02,,checked-out,2025-05-15 00:00:00
RES-DAE0BA03DF,1074,13,517,08-23-2024,25/08/2024,CANCELLED,2024-07-27 00:00:00
RES-0D04FBC667,931,8,336,18-Dec-2024,22/12/2024,CHECKED_IN,06/11/2024 00:00
RES-CC343E92D1,274,5,203,26-Mar-2026,03/04/2026,NS,03-10-2026 12:00 AM
RES-C47A51B6EE,1070,15,651,2025/12/14,12-19-2025,confirmed,12-07-2025 12:00 AM
RES-E3749CE696,501,15,652,2026/10/20,2026/10/29,no-show,09-07-2026 12:00 AM
RES-1B0D1C83F7,41,8,303,11-Apr-2026,2026/04/20,checked-out,2026-02-25 00:00:00
RES-A30605BC8D,515,2,56,21/04/2026,01-May-2026,NS,04-03-2026 12:00 AM
RES-20E1892D25,502,6,261,04-11-2024,17-Apr-2024,No Show,16/02/2024 00:00
RES-5A94CC64B9,157,4,173,28/09/2025,01-Oct-2025,CANCELLED,01/08/2025 00:00
RES-ADBB97BED2,1124,9,365,14/01/2026,18/01/2026,CONFIRMED,2026-01-05 00:00:00
RES-CFCE12E30A,1206,15,641,07-17-2026,19/07/2026,CONFIRMED,07-03-2026 12:00 AM
RES-4B36E9B33F,568,9,376,02-Aug-2024,03/08/2024,checked_in,2024-06-20 00:00:00
RES-E4ECB1CD35,1281,9,378,2026/09/07,15/09/2026,CNF,2026-08-15 00:00:00
RES-1FCF40FCE2,480,11,432,03/04/2024,06/04/2024,CHECKED_IN,2024-02-16 00:00:00
RES-7173B02E1A,242,11,460,09-08-2026,09-12-2026,checked-out,07-23-2026 12:00 AM
RES-59062E3F0D,16,2,38,21/01/2025,30-Jan-2025,canceled,2025-01-18 00:00:00
RES-4240302987,341,3,118,2026/02/03,2026/02/12,No Show,31/12/2025 00:00
RES-6044246753,442,3,131,23-Mar-2025,04-02-2025,no-show,03-11-2025 12:00 AM
RES-F1EB38AB57,606,13,515,2026-04-06,2026/04/14,Pending,2026-03-02 00:00:00
RES-BEE970125F,232,4,172,31/05/2025,2025-06-10,no-show,2025-05-05 00:00:00
RES-9A88634C2A,1114,4,170,2024-10-09,10-18-2024,CONFIRMED,04/09/2024 00:00
RES-E7CD4C9C23,876,6,272,13/07/2026,17/07/2026,CNF,2026-05-20 00:00:00
RES-6FA4F23D2E,1120,10,407,15-Mar-2026,21/03/2026,checked_in,2026-01-25 00:00:00
RES-9466B0996B,50,13,515,07/02/2024,2024/02/13,Pending,01/02/2024 00:00
RES-1857CEC915,118,13,548,16/03/2026,03-17-2026,pending,02-05-2026 12:00 AM
RES-64EB1C76FC,175,11,439,2026/04/22,2026/05/02,CO,2026-04-12 00:00:00
RES-D038092F34,87,3,99,2025/02/23,24-Feb-2025,CNF,2025-01-23 00:00:00
RES-EDAD8C19DF,700,1,16,02-21-2025,2025/03/02,CO,2025-01-05 00:00:00
RES-00B4C2C371,659,4,155,11-12-2025,18/11/2025,checked_out,11-08-2025 12:00 AM
RES-BCDDCD2DB4,426,12,503,2025/04/04,14-Apr-2025,CNF,02-24-2025 12:00 AM
RES-8C87A257AB,125,14,582,05-Apr-2026,04-07-2026,CNF,04-01-2026 12:00 AM
RES-333CF22FED,364,12,530,29/09/2026,2026/10/07,Pending,08-29-2026 12:00 AM
RES-F3264D9EAA,135,11,438,01-09-2026,19/01/2026,PENDING,14/12/2025 00:00
RES-85B08CACF5,268,5,206,25-Feb-2026,06/03/2026,checked_in,09/01/2026 00:00
RES-D6C0FFD8F8,799,14,608,02-16-2025,2025-02-22,Cancelled,29/12/2024 00:00
RES-46EC0235D7,48,9,379,04-27-2024,04-May-2024,CI,03-27-2024 12:00 AM
RES-03A2B5F898,224,14,561,2024/10/10,19/10/2024,Checked In,09-04-2024 12:00 AM
RES-3D76278664,697,3,70,12-06-2024,07/12/2024,canceled,23/10/2024 00:00
RES-68AB63A595,251,4,154,2026-01-30,2026-02-02,NOSHOW,01-15-2026 12:00 AM
RES-B031E17D63,99,8,353,2024-08-07,17/08/2024,CANCELLED,07-22-2024 12:00 AM
RES-69300F29FF,72,6,247,2024/03/25,04-Apr-2024,CHECKED_IN,2024-03-19 00:00:00
RES-0C35FB162B,1132,8,357,2026-07-07,08/07/2026,confirmed,06-03-2026 12:00 AM
RES-FF3ADA55DA,262,2,46,19/08/2025,20-Aug-2025,PND,20/06/2025 00:00
RES-58001B6B09,851,12,511,01-Aug-2026,08-05-2026,checked-in,2026-06-22 00:00:00
RES-ECFA85103B,1078,2,35,2026-04-07,2026/04/12,CANCELLED,03-01-2026 12:00 AM
RES-327CA4E2EC,835,8,304,15/08/2024,2024/08/18,cancelled,2024-06-23 00:00:00
RES-C67EFFA1BD,189,8,324,17/08/2026,2026/08/22,pending,14/08/2026 00:00
RES-1DE4A39A97,1009,11,471,2025/04/11,2025-04-12,CANCELLED,2025-03-14 00:00:00
RES-D643302E96,417,1,4,2025-03-01,2025-03-11,PND,2025-02-03 00:00:00
RES-FAA7818757,360,6,252,08-28-2024,2024-09-03,NS,2024-08-11 00:00:00
RES-0DDA67DD37,994,7,290,2026/03/28,31/03/2026,Checked In,02-20-2026 12:00 AM
RES-B680911E5B,11,1,20,05-23-2025,05-27-2025,Pending,03/04/2025 00:00
RES-A8D60AF757,255,1,24,27-May-2024,2024-06-02,CNF,14/04/2024 00:00
RES-EB190263BC,586,10,396,03-Sep-2024,09-04-2024,CANCELLED,07-05-2024 12:00 AM
RES-064C56FB99,1173,12,513,2026/07/29,2026/08/03,PND,2026-06-09 00:00:00
RES-75F5BD7391,750,15,643,10/03/2025,20/03/2025,CONFIRMED,2025-01-28 00:00:00
RES-01D9669934,399,13,533,13/07/2026,15/07/2026,CANCELLED,30/06/2026 00:00
RES-8BF7001A7A,48,10,395,2025-05-09,16-May-2025,conf,2025-04-29 00:00:00
RES-CF24E1CE25,468,12,508,2025/09/28,10-04-2025,no-show,09-13-2025 12:00 AM
RES-555BAF3C0E,584,15,635,2026-07-30,06/08/2026,NS,07/07/2026 00:00
RES-1EF1C36E3C,302,6,271,2025/10/15,21/10/2025,checked_in,08-27-2025 12:00 AM
RES-2C7ACF224A,150,7,286,21-Feb-2024,2024-02-29,Pending,2024-01-16 00:00:00
RES-B789660BFD,247,13,550,26-May-2026,2026/05/31,No Show,05-13-2026 12:00 AM
RES-6DC449AD87,337,5,180,2026-02-24,2026/02/25,CHECKED_OUT,2026-02-09 00:00:00
RES-000A8D639A,154,1,25,11-28-2025,2025-12-08,conf,11-15-2025 12:00 AM
RES-6DDD25C606,150,1,18,29-Nov-2024,07/12/2024,no-show,11-25-2024 12:00 AM
