payment_id,reservation_id,payment_date,payment_method,amount,payment_status
PMT-3B1F340019,RES-50C5D55E98,05-25-2025 12:00 AM,cash,868.83,Pending
PMT-DA6252E026,RES-80F6E6FE33,10-02-2024 12:00 AM,bank_transfer,315.36,success
PMT-9D4881066E,RES-29257AE394,,paypal,770.99,refunded
PMT-2FDC2F8A92,RES-BDAEF28CC2,2025-08-21 00:00:00,paypal,375.83,success
PMT-BBCC14F557,RES-699EBD1F60,2024-07-08 00:00:00,cash,220.99,refunded
PMT-44CE9BB64F,RES-21D77CCAB8,14/09/2024 00:00,credit_card,1651.08,pending
PMT-A558317BE1,RES-B4B140D12C,12-01-2024 12:00 AM,bank_transfer,866.81,Paid
PMT-A972AA7D96,RES-2815A6797F,2025-04-15 00:00:00,debit_card,1470.05,SUCCESS
PMT-91167E1388,RES-E45920E785,11/07/2024 00:00,mobile_money,415.31,paid
PMT-D7B283FB09,RES-CAD5B2DEA3,06-02-2026 12:00 AM,credit_card,1392.3,FAILED
PMT-804270F6F2,RES-C6F225CD42,10-16-2025 12:00 AM,bank_transfer,930.68,Refunded
PMT-361D009922,RES-83A7294D74,2025-11-02 00:00:00,bank_transfer,1219.31,Refunded
PMT-A39CDBC8CB,RES-EF26CEFAA3,13/08/2025 00:00,debit_card,576.58,PENDING
PMT-5C17D0F932,RES-53E9E002C5,2024-02-17 00:00:00,credit_card,628.11,refunded
PMT-E97BD82E83,RES-92EB2270EC,01-18-2026 12:00 AM,bank_transfer,1668.81,refunded
PMT-F44AC3E1D5,RES-991B481923,01-23-2025 12:00 AM,credit_card,473.95,PAID
PMT-A88CF12E7F,RES-14DCDA06E1,26/04/2026 00:00,credit_card,1469.23,refunded
PMT-E392485028,RES-01A1271FDB,2024-07-09 00:00:00,paypal,1427.19,Failed
PMT-2C9EA634EE,RES-CACBB6F6FA,14/03/2026 00:00,paypal,888.11,Paid
PMT-CFD9010ECD,RES-0AF60E33F7,2025-09-26 00:00:00,cash,1009.63,Refunded
PMT-5FEAE685E8,RES-7EAF2DFF40,08-15-2025 12:00 AM,paypal,1083.63,pending
PMT-E6E8AFA970,RES-ED9EF8856E,,debit_card,1656.52,refunded
PMT-FB4C3D3045,RES-355B92E3A8,07-02-2025 12:00 AM,cash,1732.55,failed
PMT-24E107DA6E,RES-FFCABC62A2,2026-03-01 00:00:00,cash,1031.37,Paid
PMT-1B83922BDE,RES-D45E21B0DF,04/02/2026 00:00,debit_card,115.71,PENDING
PMT-3ECAA7A85E,RES-65B35403CF,12-05-2024 12:00 AM,mobile_money,982.89,paid
PMT-EA86F01F7F,RES-65B35403CF,10/06/2026 00:00,bank_transfer,577.65,Refunded
PMT-7458579A17,RES-828B150534,11/06/2025 00:00,debit_card,448.46,Refunded
PMT-D324767EE7,RES-242EB043AD,2025-04-10 00:00:00,debit_card,1330.1,Refunded
PMT-9E40F492AB,RES-3E0AE10F35,2024-05-20 00:00:00,cash,338.23,refunded
PMT-655B69A59F,RES-C5719D9805,23/05/2024 00:00,cash,1746.73,PENDING
PMT-64AFC128F5,RES-4374265386,24/08/2024 00:00,mobile_money,1762.07,REFUNDED
PMT-B6EEF20396,RES-1C8F28D9A9,2024-07-14 00:00:00,cash,413.01,Pending
PMT-E01B957801,RES-86C797ABE0,07-29-2025 12:00 AM,mobile_money,1097.17,Refunded
PMT-DA43DEF9EE,RES-19CB11ECA3,18/06/2026 00:00,bank_transfer,188.9,declined
PMT-F15BC91A51,RES-772D57A9DE,04-05-2025 12:00 AM,cash,1148.38,Refunded
PMT-BF224A12B2,RES-482AFE183A,30/06/2024 00:00,cash,1544.42,pending
PMT-3B0664E7AA,RES-B01C3FE12F,20/03/2025 00:00,mobile_money,658.31,pending
PMT-BA9BBB73E5,RES-25E97F03FA,27/01/2026 00:00,cash,1102.83,pending
PMT-9FDE66968C,RES-25E97F03FA,03-01-2025 12:00 AM,debit_card,1273.68,FAILED
PMT-A5F2F933D6,RES-25E97F03FA,11-01-2024 12:00 AM,paypal,666.19,DECLINED
PMT-A0397C4857,RES-97395E2889,05-31-2026 12:00 AM,debit_card,720.82,refunded
PMT-4784BA71F1,RES-80E8D653D4,02/03/2026 00:00,credit_card,1015.03,pending
PMT-946703F55E,RES-A1FA250449,15/08/2025 00:00,paypal,,FAILED
PMT-B140DDEA6B,RES-A1FA250449,04-17-2025 12:00 AM,cash,1534.06,Failed
PMT-093B6D9127,RES-C58EDEDDD9,2025-12-24 00:00:00,credit_card,333.86,failed
PMT-042ED4763B,RES-86EC683D7C,11/02/2025 00:00,paypal,127.86,Failed
PMT-8FB63E4337,RES-0F78242799,2024-07-15 00:00:00,mobile_money,592.04,Paid
PMT-BCCEB5DB74,RES-26913369BC,27/09/2024 00:00,debit_card,1218.56,refunded
PMT-B413B9DF0A,RES-2388AE8B29,2024-08-28 00:00:00,bank_transfer,1535.18,Failed
PMT-F6FAEBC5C4,RES-19CD068754,27/04/2025 00:00,debit_card,504.32,PENDING
PMT-CF28DC0DB3,RES-0EABFC7D77,16/05/2024 00:00,cash,292.4,failed
PMT-241049F96B,RES-73D141A0B5,27/11/2024 00:00,mobile_money,47.76,paid
PMT-D15D4875DF,RES-73D141A0B5,10/06/2025 00:00,mobile_money,1510.08,declined
PMT-2B180F6E0B,RES-557C3C57CB,11-12-2024 12:00 AM,paypal,200.5,Refunded
PMT-F361AE84E1,RES-3FB1EF4049,19/02/2024 00:00,debit_card,1763.45,refunded
PMT-131B0875F4,RES-08F38D1A7A,06-19-2026 12:00 AM,debit_card,1534.0,Paid
PMT-05B27F1551,RES-0D90A7FED8,03/05/2025 00:00,paypal,128.02,pending
PMT-7AAA29AE8A,RES-E5C9BD2113,02/06/2024 00:00,credit_card,998.81,SUCCESS
PMT-391EEA141D,RES-D1D00B103D,29/09/2025 00:00,debit_card,546.49,paid
PMT-C0371E3527,RES-9E8833BE35,12-10-2024 12:00 AM,debit_card,749.01,Refunded
PMT-95F9314C8C,RES-C83E8E736D,2024-11-02 00:00:00,cash,1687.85,success
PMT-FF18A92203,RES-8E1147673A,2025-04-18 00:00:00,mobile_money,1403.12,refunded
PMT-D7EBD1016C,RES-3E9EE97396,2025-04-07 00:00:00,debit_card,1482.65,pending
PMT-E1A25B42A5,RES-AFA5418398,2024-11-12 00:00:00,debit_card,1567.24,Pending
PMT-21068FE37C,RES-943C178C3E,04-28-2026 12:00 AM,bank_transfer,426.48,DECLINED
PMT-D10162FB47,RES-8CD4AF8C77,27/03/2026 00:00,cash,1472.29,Pending
PMT-45782441FF,RES-DBEC7DA914,03/04/2024 00:00,credit_card,600.58,refunded
PMT-B3E208BC2A,RES-D94E103B27,08/09/2025 00:00,credit_card,83.49,success
PMT-565F184931,RES-2612EB6544,2024-07-15 00:00:00,debit_card,496.96,paid
PMT-9373BFFD87,RES-41EE13D79D,2024-06-05 00:00:00,debit_card,619.48,PAID
PMT-966FFD31B5,RES-0CB4ABB418,10-12-2024 12:00 AM,credit_card,585.9,Failed
PMT-B651C35D9B,RES-B9B2B8EA88,07/01/2026 00:00,mobile_money,442.01,SUCCESS
PMT-028F0D5A90,RES-EB3BBADC43,01-04-2025 12:00 AM,credit_card,1435.67,success
PMT-2C97149063,RES-9CED9F45F1,19/10/2025 00:00,debit_card,190.71,success
PMT-34871A38BB,RES-E3DB93AA6B,07-25-2024 12:00 AM,mobile_money,333.17,refunded
PMT-B29EA75E4B,RES-E3DB93AA6B,2024-07-25 00:00:00,bank_transfer,1231.49,declined
PMT-28CB2CAD84,RES-3C2642EE46,04/08/2024 00:00,mobile_money,732.63,PENDING
PMT-219F9DB448,RES-7A9AF1525C,2024-11-30 00:00:00,credit_card,283.79,refunded
PMT-D045AE80E1,RES-D17E6EFDFD,2024-10-06 00:00:00,credit_card,79.13,paid
PMT-DB1030A63C,RES-A89C815CE8,2024-03-12 00:00:00,cash,1725.13,SUCCESS
PMT-0DC88EBBCD,RES-B231416463,11/01/2026 00:00,credit_card,981.73,paid
PMT-447B5844EE,RES-CCAD67AD5B,2025-05-21 00:00:00,credit_card,1114.31,Pending
PMT-FB07C02913,RES-24860CAB17,2024-10-07 00:00:00,cash,943.54,Failed
PMT-222F090BE6,RES-CCE7674038,06-29-2024 12:00 AM,cash,1366.34,Refunded
PMT-56330755B8,RES-5DC0386284,04-27-2025 12:00 AM,cash,1376.54,REFUNDED
PMT-76CC404C24,RES-7F115894D3,18/06/2026 00:00,cash,177.16,pending
PMT-14FC0B2982,RES-ADFAB97622,04/03/2026 00:00,cash,469.55,PAID
PMT-89CE2DF206,RES-47C657D8CD,02-08-2025 12:00 AM,bank_transfer,384.67,paid
PMT-179B581CEA,RES-D4A8BD3756,06/06/2025 00:00,paypal,610.66,REFUNDED
PMT-BDA3870432,RES-E904F4B19C,14/11/2025 00:00,cash,1678.91,REFUNDED
PMT-B22AE53845,RES-71D8A0E65E,02-26-2026 12:00 AM,mobile_money,1101.98,paid
PMT-140F8135D2,RES-13A26CB51E,08/02/2025 00:00,paypal,925.23,PENDING
PMT-69DFDECD69,RES-2B19E9A52E,2026-03-14 00:00:00,credit_card,351.75,pending
PMT-8DA6E7FCB5,RES-5C4A2C6F46,2024-05-25 00:00:00,mobile_money,200.07,refunded
PMT-5FD9056895,RES-08F153638D,2024-06-22 00:00:00,paypal,1187.54,paid
PMT-667142CF6C,RES-2BD7E9C50C,01/04/2026 00:00,paypal,1239.89,Pending
PMT-8AA69ADC0B,RES-6301B8FD69,2025-12-30 00:00:00,cash,175.76,PAID
PMT-3BC33943E8,RES-6301B8FD69,2026-02-10 00:00:00,cash,820.48,PAID
PMT-F23095606A,RES-CB7BF749B2,10-17-2024 12:00 AM,mobile_money,1171.9,Pending
PMT-DF02A8389F,RES-3F6AB59574,05/05/2025 00:00,cash,168.23,Failed
PMT-FF323F8CA4,RES-D7C4C3B935,12-02-2024 12:00 AM,cash,1061.7,DECLINED
PMT-B9E030484D,RES-D7C4C3B935,2025-05-24 00:00:00,paypal,1436.04,pending
PMT-B5C7874D36,RES-D7C4C3B935,09/06/2025 00:00,bank_transfer,1109.07,refunded
PMT-A59E9E66C1,RES-A657DBC25D,10/01/2024 00:00,cash,1217.48,refunded
PMT-B37E6FAE8E,RES-A9081E50F6,01-12-2024 12:00 AM,paypal,474.41,declined
PMT-5D66C9B031,RES-B0D7BE9710,09-25-2025 12:00 AM,bank_transfer,105.94,REFUNDED
PMT-8D77B2685B,RES-89A9702BB7,01/04/2026 00:00,mobile_money,1463.62,failed
PMT-37295AD3A1,RES-C5C6C275CC,02-01-2024 12:00 AM,debit_card,1712.91,pending
PMT-AC486DC286,RES-D81C309342,04-21-2026 12:00 AM,bank_transfer,1621.12,PENDING
PMT-F4D554B6DD,RES-19CD585D82,09/03/2025 00:00,debit_card,301.74,Pending
PMT-24A025BD44,RES-CBAE3536E9,01-04-2025 12:00 AM,cash,1177.74,Failed
PMT-3A3546D2A4,RES-CBAE3536E9,06-30-2024 12:00 AM,credit_card,106.78,Failed
PMT-7108E4FA0D,RES-CBAE3536E9,19/03/2026 00:00,credit_card,1355.73,PAID
PMT-606AE2EC27,RES-71475E5330,2026-02-10 00:00:00,debit_card,647.79,SUCCESS
PMT-1D8965BBE9,RES-61CBE81EE6,2026-05-18 00:00:00,mobile_money,1625.51,Refunded
PMT-622CAB5425,RES-9EC9D3AB2F,26/02/2024 00:00,credit_card,804.36,declined
PMT-5420473012,RES-DD8C98B0DB,07/10/2024 00:00,paypal,,PENDING
PMT-1DC2CDD71F,RES-08F7EB1787,2024-11-03 00:00:00,paypal,897.97,Pending
PMT-9C7857E683,RES-70048F8BE1,12-18-2024 12:00 AM,bank_transfer,1625.98,FAILED
PMT-E28624C5FD,RES-48A87F1E83,04-14-2024 12:00 AM,debit_card,380.92,Pending
PMT-E90282C94F,RES-7AA2CC19F2,2024-09-22 00:00:00,paypal,346.74,Failed
PMT-08292A8861,RES-A78519ADBC,25/06/2024 00:00,cash,872.76,Failed
PMT-799ED5524B,RES-D3737F4686,10-22-2025 12:00 AM,debit_card,437.95,FAILED
PMT-0C5B990F99,RES-82FF94B092,2024-02-27 00:00:00,mobile_money,1001.48,REFUNDED
PMT-A313A6816E,RES-B8D45E7787,06-04-2024 12:00 AM,paypal,1256.71,refunded
PMT-78D8B6E008,RES-821AA454B8,22/01/2026 00:00,paypal,1051.97,FAILED
PMT-93EF6F9AD9,RES-328B55B228,25/05/2026 00:00,cash,1401.64,failed
PMT-C5D9497480,RES-E23EAD6DD4,04-17-2025 12:00 AM,paypal,446.67,declined
PMT-992558E8B4,RES-7881279625,2025-12-03 00:00:00,credit_card,1374.14,Pending
PMT-D4A1866008,RES-7881279625,26/02/2025 00:00,mobile_money,653.18,pending
PMT-FE3C345946,RES-7881279625,04/06/2026 00:00,credit_card,1454.36,Pending
PMT-1CE3B2A7F8,RES-3394BDD42E,04/03/2026 00:00,mobile_money,1756.15,PENDING
PMT-1C2607D287,RES-CEB6649B86,2024-02-27 00:00:00,paypal,1114.69,success
PMT-A7C0B1E250,RES-5645C3F1EF,10-30-2025 12:00 AM,cash,1613.98,SUCCESS
PMT-695E09FA0F,RES-30FF54DCD5,20/04/2026 00:00,bank_transfer,973.12,Refunded
PMT-BDD3559A0B,RES-4E50879CB1,01-03-2026 12:00 AM,cash,1440.07,Pending
PMT-50095C261D,RES-25D5CCD31F,12-29-2024 12:00 AM,paypal,1175.07,Refunded
PMT-2C2DFE3465,RES-796DA6BC93,2025-05-08 00:00:00,paypal,989.75,DECLINED
PMT-1428FE66A0,RES-3C5023DEDC,13/06/2026 00:00,bank_transfer,77.87,REFUNDED
PMT-4AAFB488FD,RES-99596E521C,28/08/2024 00:00,cash,529.32,success
PMT-9B8FEBB80E,RES-C51A8FF32C,07-14-2024 12:00 AM,debit_card,1553.05,DECLINED
PMT-A65447B73B,RES-5C576C0D86,2026-04-28 00:00:00,credit_card,187.22,SUCCESS
PMT-F23BA85B9B,RES-DC4AA7FE5A,02/06/2026 00:00,bank_transfer,1612.04,Refunded
PMT-9A22319ED5,RES-12E810DD06,16/02/2024 00:00,paypal,340.14,PAID
PMT-3C9555BBE1,RES-12E810DD06,05-23-2026 12:00 AM,paypal,826.9,Refunded
PMT-EDB0BB762F,RES-078A5EE605,2024-04-18 00:00:00,debit_card,1397.34,paid
PMT-561BC6BBA0,RES-078A5EE605,04/12/2024 00:00,paypal,503.94,Refunded
PMT-918E3FB4C3,RES-078A5EE605,05-31-2024 12:00 AM,mobile_money,573.6,REFUNDED
PMT-0AB67C21D2,RES-204FFEC158,09-05-2025 12:00 AM,mobile_money,277.48,DECLINED
PMT-C3E4D7A4CC,RES-388781EBAA,28/05/2026 00:00,paypal,868.65,Pending
PMT-58FB52D6E8,RES-D82734E456,01-10-2025 12:00 AM,bank_transfer,391.26,Refunded
PMT-6B8A127C05,RES-3B48D37883,31/08/2025 00:00,credit_card,1068.61,DECLINED
PMT-DF5000A1F6,RES-623341E6B9,08/04/2024 00:00,bank_transfer,1508.68,pending
PMT-1262D6CF26,RES-623341E6B9,01/03/2025 00:00,cash,393.39,SUCCESS
PMT-9B0D212484,RES-D3AE2F2526,05/03/2024 00:00,mobile_money,1641.47,Failed
PMT-37A248E2B7,RES-0FAC35119D,10/09/2025 00:00,credit_card,1279.84,pending
PMT-034CE7646D,RES-BEBA7B17FA,2025-10-21 00:00:00,debit_card,621.34,Failed
PMT-E6ADFF44E8,RES-871DD0CC69,06-26-2024 12:00 AM,cash,963.12,DECLINED
PMT-0819A690B1,RES-6982ABCE4D,2024-06-06 00:00:00,paypal,700.01,pending
PMT-D70AFB451E,RES-DE20C81D1F,08-22-2024 12:00 AM,credit_card,744.97,pending
PMT-6B61C4EBB1,RES-74A96107DE,24/09/2024 00:00,credit_card,1696.24,FAILED
PMT-EFBD38D6B0,RES-A8D3E17A0F,04-15-2025 12:00 AM,mobile_money,803.57,PAID
PMT-83872E5A7B,RES-54FA712A95,19/08/2024 00:00,credit_card,1369.72,refunded
PMT-5CFD4E00AF,RES-C009925FA9,18/12/2024 00:00,cash,168.05,pending
PMT-203E8B5201,RES-96DD7D3157,2024-04-07 00:00:00,credit_card,1455.14,refunded
PMT-7C360D3052,RES-C74278BB8C,2024-12-05 00:00:00,paypal,1461.89,pending
PMT-D0423ECDA6,RES-365303F2CF,13/09/2025 00:00,debit_card,236.57,declined
PMT-BF49E469E6,RES-351E019CCE,08-15-2025 12:00 AM,bank_transfer,1323.82,Failed
PMT-162DEFDD20,RES-170872F19D,14/09/2024 00:00,mobile_money,256.47,failed
PMT-8C352B06CA,RES-76C3A9E3A1,2025-05-26 00:00:00,debit_card,1154.96,Paid
PMT-C1A20C9D64,RES-920CC8F98D,2024-01-02 00:00:00,credit_card,417.66,Refunded
PMT-8EA294B066,RES-920CC8F98D,08-26-2024 12:00 AM,bank_transfer,896.25,Paid
PMT-3FC7697EBD,RES-92887F0FF5,02-02-2025 12:00 AM,cash,237.94,refunded
PMT-F7D26ECCB3,RES-F234468735,20/02/2025 00:00,cash,497.81,success
PMT-B8B89FADEE,RES-2CF772ABC1,09-05-2024 12:00 AM,paypal,739.16,Paid
PMT-40FE5C5C76,RES-334650904B,2024-07-15 00:00:00,cash,860.48,Refunded
PMT-13C0C5D11E,RES-F7E3ED7ECC,08/04/2024 00:00,paypal,66.59,declined
PMT-118EA4F96F,RES-A2A08D8629,12-02-2025 12:00 AM,mobile_money,61.73,REFUNDED
PMT-1AA313E987,RES-9B68562263,2026-02-20 00:00:00,mobile_money,1751.02,Pending
PMT-A7013658B3,RES-77F3598A3A,21/11/2024 00:00,credit_card,1008.67,PAID
PMT-8A0D19C984,RES-E0522CA1F5,04-17-2025 12:00 AM,paypal,765.92,DECLINED
PMT-477DA291FD,RES-DD220289C1,2026-06-08 00:00:00,credit_card,263.31,Refunded
PMT-3DEEDFE6DB,RES-7390F7248D,09-26-2025 12:00 AM,credit_card,325.29,PAID
PMT-D24F8EF445,RES-20F50D1D7D,2024-05-18 00:00:00,credit_card,930.08,Refunded
PMT-B8D7280E98,RES-E01B4A14B4,2024-04-06 00:00:00,bank_transfer,900.65,PENDING
PMT-592EC61C4D,RES-68B0608CBD,2024-08-11 00:00:00,mobile_money,1012.21,paid
PMT-9256271EE7,RES-4B960366A1,2026-04-27 00:00:00,bank_transfer,241.62,Pending
PMT-F01FC10685,RES-AF3BD2B3AB,03-04-2025 12:00 AM,credit_card,1162.17,paid
PMT-37C5F721A8,RES-DEC385B253,2026-06-01 00:00:00,mobile_money,1737.06,FAILED
PMT-7CB4C59D23,RES-0B858BA156,20/05/2026 00:00,debit_card,1503.31,FAILED
PMT-5679F1E586,RES-A63CB1DAF6,2024-07-29 00:00:00,debit_card,611.4,failed
PMT-146D0FA475,RES-5A67DB5B16,2025-07-14 00:00:00,paypal,1378.39,DECLINED
PMT-83C65FF2CF,RES-712DC1BB25,03-13-2026 12:00 AM,cash,1177.41,Refunded
PMT-992056A8B8,RES-712DC1BB25,2025-05-22 00:00:00,cash,723.74,SUCCESS
PMT-80DC02AD44,RES-25C81D01EE,02/12/2024 00:00,credit_card,955.45,Paid
PMT-A3D14ED77C,RES-46038BEE8C,23/04/2024 00:00,credit_card,1352.38,Pending
PMT-C20D3F4C02,RES-46038BEE8C,06/08/2024 00:00,credit_card,689.92,Paid
PMT-6D2A0FA022,RES-46038BEE8C,06-05-2025 12:00 AM,paypal,542.19,REFUNDED
PMT-27169D6607,RES-9751506B3E,20/07/2025 00:00,mobile_money,869.53,Failed
PMT-07127F848A,RES-84F7298D1D,01-16-2025 12:00 AM,debit_card,1432.44,refunded
PMT-AD25ED7352,RES-98B900C3EF,2024-08-07 00:00:00,cash,229.81,Pending
PMT-AA9AE35BC8,RES-7DB0C5244B,2025-03-04 00:00:00,bank_transfer,1057.87,FAILED
PMT-848945B6E3,RES-15469E12D4,2025-09-17 00:00:00,paypal,1325.92,DECLINED
PMT-6DC3FBE9A1,RES-595BB404A7,2025-09-19 00:00:00,debit_card,908.36,PENDING
PMT-91D5553354,RES-52C53985F9,2025-05-26 00:00:00,bank_transfer,740.86,Failed
PMT-32FAEC2C15,RES-52C53985F9,01/11/2024 00:00,mobile_money,1419.3,PAID
PMT-9AD040F7B8,RES-52C53985F9,2025-11-20 00:00:00,credit_card,842.26,SUCCESS
PMT-9BF78428A9,RES-C314959E02,21/04/2025 00:00,credit_card,1658.27,paid
PMT-40AD8C6B33,RES-C314959E02,06/07/2024 00:00,mobile_money,522.99,Pending
PMT-B33A9219FE,RES-C314959E02,03/09/2025 00:00,cash,793.1,REFUNDED
PMT-F83BE0B92C,RES-798BB8FF01,2024-11-09 00:00:00,mobile_money,112.4,FAILED
PMT-DBD8D358A8,RES-90E1725E08,01-12-2025 12:00 AM,paypal,1213.66,FAILED
PMT-188AA53F36,RES-5129E805CD,2024-06-28 00:00:00,mobile_money,924.16,declined
PMT-C61AF20227,RES-3D2FC8AAA1,10/10/2024 00:00,credit_card,1254.19,Refunded
PMT-E3DC0DD9E7,RES-6A4BC45214,02-27-2024 12:00 AM,cash,1760.97,REFUNDED
PMT-BFC91B60C0,RES-861ECB99DD,2025-07-06 00:00:00,debit_card,1202.94,FAILED
PMT-3E5EC93A9F,RES-52FB107433,10/03/2024 00:00,bank_transfer,1495.46,PENDING
PMT-3A89CF62E3,RES-F3D04F6050,23/01/2025 00:00,mobile_money,977.89,refunded
PMT-D9F2B7EDDE,RES-F8132869AE,23/08/2024 00:00,bank_transfer,803.82,PENDING
PMT-C068E61B74,RES-6174B7F47E,15/03/2024 00:00,paypal,642.87,pending
PMT-1E3EFED107,RES-0DFC1F6B22,2025-08-20 00:00:00,cash,1249.13,Paid
PMT-FE072973C2,RES-01AF5DD07E,2026-04-12 00:00:00,mobile_money,161.96,Paid
PMT-F6510B80E6,RES-43FC7F9241,03-25-2024 12:00 AM,cash,1400.76,refunded
PMT-39014C5DDF,RES-702D63CE5E,05-30-2025 12:00 AM,bank_transfer,556.43,refunded
PMT-70E08FC7C6,RES-0729228485,2026-03-10 00:00:00,bank_transfer,916.7,paid
PMT-DF0BE82B99,RES-23A6F0C92E,24/09/2025 00:00,debit_card,298.93,refunded
PMT-7526828A5A,RES-5E671FA182,27/06/2025 00:00,cash,1180.58,failed
PMT-60F63E2A8F,RES-E65441352A,13/07/2024 00:00,credit_card,1687.98,Paid
PMT-1838E1A792,RES-E3DA12D0E8,2025-08-07 00:00:00,cash,611.08,Failed
PMT-BC918587F2,RES-4AB6A7F858,2025-03-23 00:00:00,credit_card,296.76,failed
PMT-6819459C65,RES-BEDCA612BA,01-20-2025 12:00 AM,debit_card,1248.04,Failed
PMT-CB70A1F64B,RES-04A10F2057,2025-09-11 00:00:00,credit_card,1278.15,SUCCESS
PMT-234DFA3A1E,RES-E035E317B8,09-29-2024 12:00 AM,mobile_money,152.44,PENDING
PMT-4DD1AB86D5,RES-E035E317B8,18/01/2025 00:00,paypal,556.29,refunded
PMT-27F6CEC452,RES-C300AF3DAF,2025-11-08 00:00:00,mobile_money,1179.61,Failed
PMT-58A0C0032D,RES-C300AF3DAF,01-15-2025 12:00 AM,paypal,867.51,pending
PMT-326387B86D,RES-8A10E7DB85,18/08/2024 00:00,credit_card,1201.4,PENDING
PMT-773E24D89C,RES-BCEFACF02D,2026-03-07 00:00:00,paypal,373.56,failed
PMT-4CD1A80276,RES-B2A44034A9,2024-12-26 00:00:00,bank_transfer,1668.57,Paid
PMT-76F2C9D26D,RES-B2A44034A9,2025-12-29 00:00:00,bank_transfer,1062.56,REFUNDED
PMT-DB6BE99451,RES-B2A44034A9,04-17-2024 12:00 AM,bank_transfer,1370.19,success
PMT-4565B4E361,RES-BCED2E1D2D,2026-02-18 00:00:00,paypal,1100.04,Refunded
PMT-BC7956AA03,RES-B8FE7A176C,15/10/2024 00:00,paypal,948.74,pending
PMT-64383F0F34,RES-85B8C429A2,2024-04-27 00:00:00,credit_card,1444.48,Pending
PMT-D20ECD5060,RES-5F4E1B167C,09/03/2026 00:00,bank_transfer,1718.52,Refunded
PMT-B787300729,RES-5F4E1B167C,2025-07-20 00:00:00,bank_transfer,261.09,Failed
PMT-A27A4E37E9,RES-C18E22037D,2024-01-01 00:00:00,debit_card,79.83,REFUNDED
PMT-96D0929942,RES-C18E22037D,2024-06-10 00:00:00,paypal,1114.55,PENDING
PMT-A7F559AB9D,RES-15315424F5,22/11/2024 00:00,bank_transfer,1541.06,REFUNDED
PMT-84FB5A9B30,RES-16F7B91C66,29/05/2025 00:00,paypal,375.59,pending
PMT-BC78478BB4,RES-3E77310B9F,05-07-2025 12:00 AM,mobile_money,1580.76,paid
PMT-485216ABFF,RES-DCC40DB29D,05-11-2024 12:00 AM,debit_card,816.11,failed
PMT-A17593E5DC,RES-1AADF198F2,01-19-2024 12:00 AM,paypal,1105.15,refunded
PMT-A32BC1872B,RES-1AADF198F2,2025-05-21 00:00:00,debit_card,466.08,Refunded
PMT-788DFEF486,RES-1AADF198F2,2025-12-03 00:00:00,mobile_money,1785.08,PENDING
PMT-426E87B259,RES-B054D1FA7C,2025-09-08 00:00:00,cash,167.7,pending
PMT-475AF1657E,RES-B054D1FA7C,06-08-2026 12:00 AM,cash,774.55,Refunded
PMT-5C4B13175D,RES-8E5D771DE8,2024-04-22 00:00:00,cash,,Pending
PMT-C6BBBE9A63,RES-F3CAAA75F0,03/12/2025 00:00,cash,366.22,Paid
PMT-1B674D570E,RES-F3CAAA75F0,03-25-2024 12:00 AM,cash,397.57,Pending
PMT-C459C5FC14,RES-F3CAAA75F0,2026-06-11 00:00:00,debit_card,873.1,Refunded
PMT-E3705A93D6,RES-BD89F43356,10-13-2024 12:00 AM,debit_card,1252.6,paid
PMT-AB43B57F50,RES-BD89F43356,21/12/2025 00:00,paypal,521.95,SUCCESS
PMT-61C955D25F,RES-BD89F43356,27/01/2025 00:00,mobile_money,1796.4,paid
PMT-F7B84F9048,RES-FB25538D4E,02-25-2026 12:00 AM,cash,434.38,Pending
PMT-27F043664F,RES-A6DAD82E03,,paypal,1595.79,pending
PMT-CF07CEE8CA,RES-C453865325,11-13-2025 12:00 AM,credit_card,1272.88,Pending
PMT-CD3579D105,RES-C453865325,29/03/2025 00:00,bank_transfer,1650.82,PENDING
PMT-A3551588AD,RES-C453865325,05/09/2025 00:00,cash,185.38,FAILED
PMT-670C44162F,RES-E4721173AC,09-14-2024 12:00 AM,paypal,708.86,SUCCESS
PMT-74A03101F1,RES-2D5240EC11,30/01/2024 00:00,credit_card,147.47,REFUNDED
PMT-6459330D05,RES-8C4B5A8B54,03/04/2024 00:00,credit_card,1335.26,Paid
PMT-7B074FEDC8,RES-8C4B5A8B54,07-19-2025 12:00 AM,cash,1317.29,pending
PMT-1720BB544C,RES-48D5868C33,2024-07-27 00:00:00,cash,952.12,Pending
PMT-B2DA7E8422,RES-48D5868C33,21/01/2024 00:00,paypal,1357.0,success
PMT-49DD9E59CB,RES-EA589386B3,04-16-2026 12:00 AM,mobile_money,939.82,refunded
PMT-317881E3E2,RES-67E5012B63,02-21-2025 12:00 AM,bank_transfer,1497.54,failed
PMT-DFA0D1937E,RES-94970BCB9A,19/03/2026 00:00,debit_card,1646.84,paid
PMT-70C2875D5B,RES-C3FA9FCE78,03/02/2025 00:00,debit_card,70.66,pending
PMT-F1F8E7A84F,RES-2AA8A65166,03-23-2024 12:00 AM,cash,1759.58,PENDING
PMT-65A17DA075,RES-2AA8A65166,04-10-2026 12:00 AM,credit_card,1046.24,refunded
PMT-706714E726,RES-2AA8A65166,05-12-2024 12:00 AM,bank_transfer,1106.74,paid
PMT-2A92C4911C,RES-016E1A842E,09/11/2025 00:00,credit_card,269.81,PENDING
PMT-B6BAB7AEDA,RES-471470DB72,2026-06-13 00:00:00,mobile_money,505.44,Paid
